train_id,priority,release_delay_min,track_id,from_station,to_station,from_name,to_name,start_min,end_min,duration_min,start_time,end_time
TRN0205,2,10,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,104,116,12,2025-09-24T12:17:49.592971,2025-09-24T12:29:49.592971
TRN0205,2,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,120,132,12,2025-09-24T12:33:49.592971,2025-09-24T12:45:49.592971
TRN0205,2,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,157,169,12,2025-09-24T13:10:49.592971,2025-09-24T13:22:49.592971
TRN0205,2,10,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,376,388,12,2025-09-24T16:49:49.592971,2025-09-24T17:01:49.592971
TRN0205,2,10,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,388,400,12,2025-09-24T17:01:49.592971,2025-09-24T17:13:49.592971
TRN0206,2,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,260,269,9,2025-09-24T14:53:49.592971,2025-09-24T15:02:49.592971
TRN0206,2,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,397,406,9,2025-09-24T17:10:49.592971,2025-09-24T17:19:49.592971
TRN0206,2,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,412,421,9,2025-09-24T17:25:49.592971,2025-09-24T17:34:49.592971
TRN0206,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,431,440,9,2025-09-24T17:44:49.592971,2025-09-24T17:53:49.592971
TRN0206,2,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,447,456,9,2025-09-24T18:00:49.592971,2025-09-24T18:09:49.592971
TRN0207,2,24,TRK0141,STN043,STN045,Delhi Junction,Delhi Shahdara,42,51,9,2025-09-24T11:15:49.592971,2025-09-24T11:24:49.592971
TRN0207,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,482,491,9,2025-09-24T18:35:49.592971,2025-09-24T18:44:49.592971
TRN0208,2,21,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,550,560,10,2025-09-24T19:43:49.592971,2025-09-24T19:53:49.592971
TRN0208,2,21,TRK0141,STN045,STN043,Delhi Shahdara,Delhi Junction,560,570,10,2025-09-24T19:53:49.592971,2025-09-24T20:03:49.592971
TRN0209,5,10,TRK0207,STN004,STN123,Ambala Cantt Jn,Saharanpur Jn,10,19,9,2025-09-24T10:43:49.592971,2025-09-24T10:52:49.592971
TRN0209,5,10,TRK0210,STN123,STN063,Saharanpur Jn,Haridwar Jn,19,28,9,2025-09-24T10:52:49.592971,2025-09-24T11:01:49.592971
TRN0210,5,24,TRK0210,STN063,STN123,Haridwar Jn,Saharanpur Jn,28,40,12,2025-09-24T11:01:49.592971,2025-09-24T11:13:49.592971
TRN0210,5,24,TRK0207,STN123,STN004,Saharanpur Jn,Ambala Cantt Jn,40,52,12,2025-09-24T11:13:49.592971,2025-09-24T11:25:49.592971
TRN0211,5,10,TRK0207,STN004,STN123,Ambala Cantt Jn,Saharanpur Jn,10,25,15,2025-09-24T10:43:49.592971,2025-09-24T10:58:49.592971
TRN0211,5,10,TRK0210,STN123,STN063,Saharanpur Jn,Haridwar Jn,95,110,15,2025-09-24T12:08:49.592971,2025-09-24T12:23:49.592971
TRN0211,5,10,TRK0156,STN063,STN041,Haridwar Jn,Dehradun,110,125,15,2025-09-24T12:23:49.592971,2025-09-24T12:38:49.592971
TRN0212,5,24,TRK0156,STN041,STN063,Dehradun,Haridwar Jn,39,54,15,2025-09-24T11:12:49.592971,2025-09-24T11:27:49.592971
TRN0212,5,24,TRK0210,STN063,STN123,Haridwar Jn,Saharanpur Jn,54,69,15,2025-09-24T11:27:49.592971,2025-09-24T11:42:49.592971
TRN0212,5,24,TRK0207,STN123,STN004,Saharanpur Jn,Ambala Cantt Jn,69,84,15,2025-09-24T11:42:49.592971,2025-09-24T11:57:49.592971
TRN0213,5,10,TRK0212,STN102,STN134,New Delhi,Sonipat Jn,55,66,11,2025-09-24T11:28:49.592971,2025-09-24T11:39:49.592971
TRN0214,5,21,TRK0212,STN134,STN102,Sonipat Jn,New Delhi,78,91,13,2025-09-24T11:51:49.592971,2025-09-24T12:04:49.592971
TRN0215,5,21,TRK0212,STN102,STN134,New Delhi,Sonipat Jn,47,57,10,2025-09-24T11:20:49.592971,2025-09-24T11:30:49.592971
TRN0216,5,21,TRK0212,STN134,STN102,Sonipat Jn,New Delhi,46,55,9,2025-09-24T11:19:49.592971,2025-09-24T11:28:49.592971
TRN0217,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,42,55,13,2025-09-24T11:15:49.592971,2025-09-24T11:28:49.592971
TRN0217,5,24,TRK0199,STN119,STN088,Rohtak Jn,Kurukshetra Jn,64,77,13,2025-09-24T11:37:49.592971,2025-09-24T11:50:49.592971
TRN0217,5,24,TRK0194,STN088,STN104,Kurukshetra Jn,Panipat Jn,77,90,13,2025-09-24T11:50:49.592971,2025-09-24T12:03:49.592971
TRN0218,5,10,TRK0194,STN104,STN088,Panipat Jn,Kurukshetra Jn,10,25,15,2025-09-24T10:43:49.592971,2025-09-24T10:58:49.592971
TRN0218,5,10,TRK0199,STN088,STN119,Kurukshetra Jn,Rohtak Jn,49,64,15,2025-09-24T11:22:49.592971,2025-09-24T11:37:49.592971
TRN0218,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,226,241,15,2025-09-24T14:19:49.592971,2025-09-24T14:34:49.592971
TRN0219,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,126,141,15,2025-09-24T12:39:49.592971,2025-09-24T12:54:49.592971
TRN0219,5,24,TRK0206,STN119,STN120,Rohtak Jn,Roorkee,141,156,15,2025-09-24T12:54:49.592971,2025-09-24T13:09:49.592971
TRN0220,5,21,TRK0206,STN120,STN119,Roorkee,Rohtak Jn,54,64,10,2025-09-24T11:27:49.592971,2025-09-24T11:37:49.592971
TRN0220,5,21,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,345,355,10,2025-09-24T16:18:49.592971,2025-09-24T16:28:49.592971
TRN0221,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,198,207,9,2025-09-24T13:51:49.592971,2025-09-24T14:00:49.592971
TRN0221,5,24,TRK0202,STN119,STN117,Rohtak Jn,Rewari Jn,207,216,9,2025-09-24T14:00:49.592971,2025-09-24T14:09:49.592971
TRN0222,5,21,TRK0202,STN117,STN119,Rewari Jn,Rohtak Jn,23,33,10,2025-09-24T10:56:49.592971,2025-09-24T11:06:49.592971
TRN0222,5,21,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,365,375,10,2025-09-24T16:38:49.592971,2025-09-24T16:48:49.592971
TRN0223,5,10,TRK0189,STN102,STN060,New Delhi,Hapur Jn,10,19,9,2025-09-24T10:43:49.592971,2025-09-24T10:52:49.592971
TRN0223,5,10,TRK0178,STN060,STN095,Hapur Jn,Meerut Cantt,57,66,9,2025-09-24T11:30:49.592971,2025-09-24T11:39:49.592971
TRN0224,5,24,TRK0178,STN095,STN060,Meerut Cantt,Hapur Jn,77,88,11,2025-09-24T11:50:49.592971,2025-09-24T12:01:49.592971
TRN0224,5,24,TRK0189,STN060,STN102,Hapur Jn,New Delhi,105,116,11,2025-09-24T12:18:49.592971,2025-09-24T12:29:49.592971
TRN0225,5,21,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,232,244,12,2025-09-24T14:25:49.592971,2025-09-24T14:37:49.592971
TRN0226,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,139,151,12,2025-09-24T12:52:49.592971,2025-09-24T13:04:49.592971
TRN0227,5,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,439,453,14,2025-09-24T17:52:49.592971,2025-09-24T18:06:49.592971
TRN0228,5,21,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,674,685,11,2025-09-24T21:47:49.592971,2025-09-24T21:58:49.592971
TRN0229,2,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,343,352,9,2025-09-24T16:16:49.592971,2025-09-24T16:25:49.592971
TRN0229,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,354,363,9,2025-09-24T16:27:49.592971,2025-09-24T16:36:49.592971
TRN0229,2,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,368,377,9,2025-09-24T16:41:49.592971,2025-09-24T16:50:49.592971
TRN0229,2,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,388,397,9,2025-09-24T17:01:49.592971,2025-09-24T17:10:49.592971
TRN0229,2,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,399,408,9,2025-09-24T17:12:49.592971,2025-09-24T17:21:49.592971
TRN0230,2,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,209,217,8,2025-09-24T14:02:49.592971,2025-09-24T14:10:49.592971
TRN0230,2,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,325,333,8,2025-09-24T15:58:49.592971,2025-09-24T16:06:49.592971
TRN0230,2,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,381,389,8,2025-09-24T16:54:49.592971,2025-09-24T17:02:49.592971
TRN0230,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,394,402,8,2025-09-24T17:07:49.592971,2025-09-24T17:15:49.592971
TRN0230,2,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,404,412,8,2025-09-24T17:17:49.592971,2025-09-24T17:25:49.592971
TRN0231,2,24,TRK0184,STN021,STN102,Barnala,New Delhi,24,33,9,2025-09-24T10:57:49.592971,2025-09-24T11:06:49.592971
TRN0231,2,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,371,380,9,2025-09-24T16:44:49.592971,2025-09-24T16:53:49.592971
TRN0231,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,456,465,9,2025-09-24T18:09:49.592971,2025-09-24T18:18:49.592971
TRN0231,2,24,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,465,474,9,2025-09-24T18:18:49.592971,2025-09-24T18:27:49.592971
TRN0232,2,10,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,55,65,10,2025-09-24T11:28:49.592971,2025-09-24T11:38:49.592971
TRN0232,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,342,352,10,2025-09-24T16:15:49.592971,2025-09-24T16:25:49.592971
TRN0232,2,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,353,363,10,2025-09-24T16:26:49.592971,2025-09-24T16:36:49.592971
TRN0232,2,10,TRK0184,STN102,STN021,New Delhi,Barnala,363,373,10,2025-09-24T16:36:49.592971,2025-09-24T16:46:49.592971
TRN0233,3,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,476,484,8,2025-09-24T18:29:49.592971,2025-09-24T18:37:49.592971
TRN0233,3,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,607,615,8,2025-09-24T20:40:49.592971,2025-09-24T20:48:49.592971
TRN0233,3,24,TRK0141,STN045,STN043,Delhi Shahdara,Delhi Junction,615,623,8,2025-09-24T20:48:49.592971,2025-09-24T20:56:49.592971
TRN0234,3,10,TRK0141,STN043,STN045,Delhi Junction,Delhi Shahdara,10,20,10,2025-09-24T10:43:49.592971,2025-09-24T10:53:49.592971
TRN0234,3,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,648,658,10,2025-09-24T21:21:49.592971,2025-09-24T21:31:49.592971
TRN0234,3,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,658,668,10,2025-09-24T21:31:49.592971,2025-09-24T21:41:49.592971
TRN0235,2,10,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,43,52,9,2025-09-24T11:16:49.592971,2025-09-24T11:25:49.592971
TRN0235,2,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,324,333,9,2025-09-24T15:57:49.592971,2025-09-24T16:06:49.592971
TRN0235,2,10,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,333,342,9,2025-09-24T16:06:49.592971,2025-09-24T16:15:49.592971
TRN0235,2,10,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,342,351,9,2025-09-24T16:15:49.592971,2025-09-24T16:24:49.592971
TRN0236,2,24,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,233,242,9,2025-09-24T14:26:49.592971,2025-09-24T14:35:49.592971
TRN0236,2,24,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,298,307,9,2025-09-24T15:31:49.592971,2025-09-24T15:40:49.592971
TRN0236,2,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,307,316,9,2025-09-24T15:40:49.592971,2025-09-24T15:49:49.592971
TRN0236,2,24,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,319,328,9,2025-09-24T15:52:49.592971,2025-09-24T16:01:49.592971
TRN0237,2,21,TRK0160,STN064,STN045,Hazrat Nizamuddin,Delhi Shahdara,21,30,9,2025-09-24T10:54:49.592971,2025-09-24T11:03:49.592971
TRN0237,2,21,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,532,541,9,2025-09-24T19:25:49.592971,2025-09-24T19:34:49.592971
TRN0238,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,775,784,9,2025-09-24T23:28:49.592971,2025-09-24T23:37:49.592971
TRN0238,2,10,TRK0160,STN045,STN064,Delhi Shahdara,Hazrat Nizamuddin,784,793,9,2025-09-24T23:37:49.592971,2025-09-24T23:46:49.592971
TRN0239,2,24,TRK0161,STN064,STN053,Hazrat Nizamuddin,Ghaziabad Jn,24,34,10,2025-09-24T10:57:49.592971,2025-09-24T11:07:49.592971
TRN0239,2,24,TRK0209,STN053,STN123,Ghaziabad Jn,Saharanpur Jn,38,48,10,2025-09-24T11:11:49.592971,2025-09-24T11:21:49.592971
TRN0239,2,24,TRK0210,STN123,STN063,Saharanpur Jn,Haridwar Jn,48,58,10,2025-09-24T11:21:49.592971,2025-09-24T11:31:49.592971
TRN0239,2,24,TRK0156,STN063,STN041,Haridwar Jn,Dehradun,58,68,10,2025-09-24T11:31:49.592971,2025-09-24T11:41:49.592971
TRN0240,2,26,TRK0156,STN041,STN063,Dehradun,Haridwar Jn,108,116,8,2025-09-24T12:21:49.592971,2025-09-24T12:29:49.592971
TRN0240,2,26,TRK0210,STN063,STN123,Haridwar Jn,Saharanpur Jn,116,124,8,2025-09-24T12:29:49.592971,2025-09-24T12:37:49.592971
TRN0240,2,26,TRK0209,STN123,STN053,Saharanpur Jn,Ghaziabad Jn,129,137,8,2025-09-24T12:42:49.592971,2025-09-24T12:50:49.592971
TRN0240,2,26,TRK0161,STN053,STN064,Ghaziabad Jn,Hazrat Nizamuddin,137,145,8,2025-09-24T12:50:49.592971,2025-09-24T12:58:49.592971
TRN0241,1,10,TRK0196,STN009,STN119,Anand Vihar Terminal,Rohtak Jn,10,19,9,2025-09-24T10:43:49.592971,2025-09-24T10:52:49.592971
TRN0242,1,10,TRK0196,STN119,STN009,Rohtak Jn,Anand Vihar Terminal,10,22,12,2025-09-24T10:43:49.592971,2025-09-24T10:55:49.592971
TRN0243,2,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,388,398,10,2025-09-24T17:01:49.592971,2025-09-24T17:11:49.592971
TRN0243,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,542,552,10,2025-09-24T19:35:49.592971,2025-09-24T19:45:49.592971
TRN0243,2,24,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,552,562,10,2025-09-24T19:45:49.592971,2025-09-24T19:55:49.592971
TRN0243,2,24,TRK0131,STN037,STN003,Chandigarh Jn,Amb Andaura,562,572,10,2025-09-24T19:55:49.592971,2025-09-24T20:05:49.592971
TRN0244,2,24,TRK0131,STN003,STN037,Amb Andaura,Chandigarh Jn,28,36,8,2025-09-24T11:01:49.592971,2025-09-24T11:09:49.592971
TRN0244,2,24,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,74,82,8,2025-09-24T11:47:49.592971,2025-09-24T11:55:49.592971
TRN0244,2,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,334,342,8,2025-09-24T16:07:49.592971,2025-09-24T16:15:49.592971
TRN0244,2,24,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,380,388,8,2025-09-24T16:53:49.592971,2025-09-24T17:01:49.592971
TRN0245,3,10,TRK0146,STN043,STN053,Delhi Junction,Ghaziabad Jn,10,20,10,2025-09-24T10:43:49.592971,2025-09-24T10:53:49.592971
TRN0246,3,10,TRK0146,STN053,STN043,Ghaziabad Jn,Delhi Junction,10,20,10,2025-09-24T10:43:49.592971,2025-09-24T10:53:49.592971
TRN0247,3,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,361,370,9,2025-09-24T16:34:49.592971,2025-09-24T16:43:49.592971
TRN0247,3,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,598,607,9,2025-09-24T20:31:49.592971,2025-09-24T20:40:49.592971
TRN0247,3,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,607,616,9,2025-09-24T20:40:49.592971,2025-09-24T20:49:49.592971
TRN0247,3,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,616,625,9,2025-09-24T20:49:49.592971,2025-09-24T20:58:49.592971
TRN0247,3,24,TRK0079,STN074,STN073,Jalandhar City Jn,Jalandhar Cantt,625,632,7,2025-09-24T20:58:49.592971,2025-09-24T21:05:49.592971
TRN0248,3,24,TRK0079,STN073,STN074,Jalandhar Cantt,Jalandhar City Jn,24,33,9,2025-09-24T10:57:49.592971,2025-09-24T11:06:49.592971
TRN0248,3,24,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,34,46,12,2025-09-24T11:07:49.592971,2025-09-24T11:19:49.592971
TRN0248,3,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,227,239,12,2025-09-24T14:20:49.592971,2025-09-24T14:32:49.592971
TRN0248,3,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,669,681,12,2025-09-24T21:42:49.592971,2025-09-24T21:54:49.592971
TRN0248,3,24,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,682,694,12,2025-09-24T21:55:49.592971,2025-09-24T22:07:49.592971
TRN0249,2,10,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,332,343,11,2025-09-24T16:05:49.592971,2025-09-24T16:16:49.592971
TRN0249,2,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,343,354,11,2025-09-24T16:16:49.592971,2025-09-24T16:27:49.592971
TRN0249,2,10,TRK0130,STN004,STN036,Ambala Cantt Jn,Chandi Mandir,354,365,11,2025-09-24T16:27:49.592971,2025-09-24T16:38:49.592971
TRN0249,2,10,TRK0044,STN036,STN080,Chandi Mandir,Kalka,365,382,17,2025-09-24T16:38:49.592971,2025-09-24T16:55:49.592971
TRN0250,2,24,TRK0044,STN080,STN036,Kalka,Chandi Mandir,52,65,13,2025-09-24T11:25:49.592971,2025-09-24T11:38:49.592971
TRN0250,2,24,TRK0130,STN036,STN004,Chandi Mandir,Ambala Cantt Jn,65,74,9,2025-09-24T11:38:49.592971,2025-09-24T11:47:49.592971
TRN0250,2,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,440,449,9,2025-09-24T17:53:49.592971,2025-09-24T18:02:49.592971
TRN0250,2,24,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,456,465,9,2025-09-24T18:09:49.592971,2025-09-24T18:18:49.592971
TRN0251,1,21,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,159,168,9,2025-09-24T13:12:49.592971,2025-09-24T13:21:49.592971
TRN0251,1,21,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,175,184,9,2025-09-24T13:28:49.592971,2025-09-24T13:37:49.592971
TRN0251,1,21,TRK0130,STN004,STN036,Ambala Cantt Jn,Chandi Mandir,184,193,9,2025-09-24T13:37:49.592971,2025-09-24T13:46:49.592971
TRN0251,1,21,TRK0044,STN036,STN080,Chandi Mandir,Kalka,193,206,13,2025-09-24T13:46:49.592971,2025-09-24T13:59:49.592971
TRN0252,1,24,TRK0044,STN080,STN036,Kalka,Chandi Mandir,36,52,16,2025-09-24T11:09:49.592971,2025-09-24T11:25:49.592971
TRN0252,1,24,TRK0130,STN036,STN004,Chandi Mandir,Ambala Cantt Jn,52,62,10,2025-09-24T11:25:49.592971,2025-09-24T11:35:49.592971
TRN0252,1,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,159,169,10,2025-09-24T13:12:49.592971,2025-09-24T13:22:49.592971
TRN0252,1,24,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,175,185,10,2025-09-24T13:28:49.592971,2025-09-24T13:38:49.592971
TRN0253,1,10,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,185,194,9,2025-09-24T13:38:49.592971,2025-09-24T13:47:49.592971
TRN0253,1,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,197,206,9,2025-09-24T13:50:49.592971,2025-09-24T13:59:49.592971
TRN0253,1,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,206,215,9,2025-09-24T13:59:49.592971,2025-09-24T14:08:49.592971
TRN0254,1,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,10,18,8,2025-09-24T10:43:49.592971,2025-09-24T10:51:49.592971
TRN0254,1,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,132,140,8,2025-09-24T12:45:49.592971,2025-09-24T12:53:49.592971
TRN0254,1,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,141,149,8,2025-09-24T12:54:49.592971,2025-09-24T13:02:49.592971
TRN0255,1,10,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,213,223,10,2025-09-24T14:06:49.592971,2025-09-24T14:16:49.592971
TRN0255,1,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,225,235,10,2025-09-24T14:18:49.592971,2025-09-24T14:28:49.592971
TRN0255,1,10,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,235,245,10,2025-09-24T14:28:49.592971,2025-09-24T14:38:49.592971
TRN0255,1,10,TRK0131,STN037,STN003,Chandigarh Jn,Amb Andaura,245,255,10,2025-09-24T14:38:49.592971,2025-09-24T14:48:49.592971
TRN0256,1,10,TRK0131,STN003,STN037,Amb Andaura,Chandigarh Jn,10,20,10,2025-09-24T10:43:49.592971,2025-09-24T10:53:49.592971
TRN0256,1,10,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,52,62,10,2025-09-24T11:25:49.592971,2025-09-24T11:35:49.592971
TRN0256,1,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,156,166,10,2025-09-24T13:09:49.592971,2025-09-24T13:19:49.592971
TRN0256,1,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,168,178,10,2025-09-24T13:21:49.592971,2025-09-24T13:31:49.592971
TRN0257,1,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,83,94,11,2025-09-24T11:56:49.592971,2025-09-24T12:07:49.592971
TRN0258,1,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,94,102,8,2025-09-24T12:07:49.592971,2025-09-24T12:15:49.592971
TRN0259,1,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,283,292,9,2025-09-24T15:16:49.592971,2025-09-24T15:25:49.592971
TRN0259,1,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,295,304,9,2025-09-24T15:28:49.592971,2025-09-24T15:37:49.592971
TRN0259,1,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,305,314,9,2025-09-24T15:38:49.592971,2025-09-24T15:47:49.592971
TRN0259,1,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,316,325,9,2025-09-24T15:49:49.592971,2025-09-24T15:58:49.592971
TRN0259,1,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,325,334,9,2025-09-24T15:58:49.592971,2025-09-24T16:07:49.592971
TRN0260,1,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,198,207,9,2025-09-24T13:51:49.592971,2025-09-24T14:00:49.592971
TRN0260,1,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,211,220,9,2025-09-24T14:04:49.592971,2025-09-24T14:13:49.592971
TRN0260,1,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,221,230,9,2025-09-24T14:14:49.592971,2025-09-24T14:23:49.592971
TRN0260,1,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,231,240,9,2025-09-24T14:24:49.592971,2025-09-24T14:33:49.592971
TRN0260,1,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,241,250,9,2025-09-24T14:34:49.592971,2025-09-24T14:43:49.592971
TRN0261,1,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,122,131,9,2025-09-24T12:35:49.592971,2025-09-24T12:44:49.592971
TRN0261,1,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,267,276,9,2025-09-24T15:00:49.592971,2025-09-24T15:09:49.592971
TRN0261,1,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,276,285,9,2025-09-24T15:09:49.592971,2025-09-24T15:18:49.592971
TRN0261,1,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,289,298,9,2025-09-24T15:22:49.592971,2025-09-24T15:31:49.592971
TRN0261,1,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,298,307,9,2025-09-24T15:31:49.592971,2025-09-24T15:40:49.592971
TRN0261,1,24,TRK0168,STN006,STN075,Amritsar Jn,Jammu Tawi,307,316,9,2025-09-24T15:40:49.592971,2025-09-24T15:49:49.592971
TRN0262,1,10,TRK0168,STN075,STN006,Jammu Tawi,Amritsar Jn,10,20,10,2025-09-24T10:43:49.592971,2025-09-24T10:53:49.592971
TRN0262,1,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,34,44,10,2025-09-24T11:07:49.592971,2025-09-24T11:17:49.592971
TRN0262,1,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,54,64,10,2025-09-24T11:27:49.592971,2025-09-24T11:37:49.592971
TRN0262,1,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,162,172,10,2025-09-24T13:15:49.592971,2025-09-24T13:25:49.592971
TRN0262,1,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,187,197,10,2025-09-24T13:40:49.592971,2025-09-24T13:50:49.592971
TRN0262,1,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,197,207,10,2025-09-24T13:50:49.592971,2025-09-24T14:00:49.592971
TRN0263,1,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,59,67,8,2025-09-24T11:32:49.592971,2025-09-24T11:40:49.592971
